foreclosurecase_link,flaeche,verkehrswert,typ,baujahr,raeume,raum_typen,balkon,garten,objekt_lage,aktenzeichen,termin,art_der_versteigerung,beschreibung,bundesland_name
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=39629&land_abk=sn,1210,460000,Anderes,1881.0,,,False,False,"Wohn-/Geschäftshaus: Bahnhofstraße  46, 08412 Werdau",0011 K 0269/ 2016,1747897200,Versteigerung im Wege der Zwangsvollstreckung,"Unverbindliche Angaben laut Gutachten:
Bürogebäude, Bj. ca. 1881, Modernisierung ca. 1994, voll unterkellert, überwiegend Leerstand, Denkmalschutz
Nebengebäude, erheblicher Instandhaltungs- und Modernisierungsbedarf
Lagerschuppen;
Nutzfläche Bewertungsobjekt ca. 1.473 m²",Sachsen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=29190&land_abk=st,7500,0,Anderes,1930.0,,,False,False,"Einfamilienhaus: Richard-Adam-Straße 4, 38877 Benneckenstein",0012 K 0018/ 2023,1736413200,Versteigerung im Wege der Zwangsvollstreckung,Es handelt sich laut Verkehrswertgutachten um ein eingeschossiges Einfamilienhaus mit Stallgebäude. Das Gebäude ist größtenteils unterkellert und das Dachgeschoss ausgebaut. Das Dachgeschos ist zur Zeit vermietet und auf dem Grundstück wird ein Gewerbebetrieb geführt. Zum Objekt gehört eine Einbauküche. Das Baujahr wird ca. um 1930 geschätzt und partiell modernisiert. Es besteht teilweise Reparaturstau.,Sachsen-Anhalt
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=29196&land_abk=st,633,66692,Anderes,,,,False,False,"Einfamilienhaus: Südstraße 50, 06246 Bad Lauchstädt",0016 K 0040/ 2023,1737451800,Zwangsversteigerung zum Zwecke der Aufhebung der Gemeinschaft,"Separates Gebäudeeigentum an dem eingeschossigen, unterkellerten Einfamilienhaus (Doppelhaushälfte) mit ausgebautem Dachgeschoss - Südstraße 50.
Das Grundstück ist im Grundbuch von Bad Lauchstädt Blatt 2681 eingetragen und wird im Verfahren 16 K 39/23 versteigert.",Sachsen-Anhalt
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=29197&land_abk=st,610,1550,Anderes,,,,False,False,"unbebautes Grundstück: Areal westlich des Schreberwegs, 06246 Bad Lauchstädt",0016 K 0038/ 2023,1737455400,Zwangsversteigerung zum Zwecke der Aufhebung der Gemeinschaft,unbebautes Grundstück westlich des Mühlweges,Sachsen-Anhalt
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=29192&land_abk=st,240,57000,Anderes,,,,False,False,"Wohn-/Geschäftshaus, mit Nebengebäuden: Halberstädter Str. 2A, 39398 Oschersleben",0015 a K 0018/ 2023,1738677600,Versteigerung im Wege der Zwangsvollstreckung,"Bebauung:


Wohnhaus mit Nebengebäuden




Art des Gebäudes:


Wohnhaus:
nicht unterkellertes, 2-geschossiges Wohnhaus mit   Flachdach
Nebengebäude:
nicht unterkellertes, 2-geschossiges   Mauerwerk- bzw. Fachwerkkonstruktion mit Flachdach
Garage




Wohnfläche (Wohnhaus):


insgesamt ca. 128 m2




Grundrissgestaltung:


Erdgeschoss: - Flur - 2 Schlafzimmer - ein kleines Badezimmer als gefangener Raum - ein kleines Badezimmer als Durchgangsraum - Abstellraum unter der Treppe
Obergeschoss: - Flur - Küche - Esszimmer - Wohnzimmer als Durchgangszimmer - Arbeitszimmer
Vom   Arbeitszimmer besteht ein Durchgang in das Nebengebäude




Baujahr:


unbekannt; durch Sachverständige geschätzt ca. um   1900




Zustand:


Das Wohnhaus befindet sich hinsichtlich   der Gebäudehülle in einem weitestgehend guten baulichen Zustand, der   Innenausbau ist zum Teil renovierungsbedürftig. Es waren verschieden Schäden   am Gebäude vorhanden. Laut Auskunft des Schuldners soll eine   Dachundichtigkeit vorliegen. Es ist nicht bekannt, ob und in welchem Umfang   die Undichtigkeit noch vorhanden ist. Auch ist nicht bekannt, ob   professionelle Trocknungsmaßnahmen vorgenommen wurden.
 




Für weiteres   siehe Kurzexposé.
 
Zum Ablauf im Termin, Geringstes Gebot, ggf. Grenzen,   Sicherheitsleistung inkl. Bankverbindung der Gerichtskasse, etc. wird auf „InfoBlatt   für Bietinteressenten“ verwiesen (siehe Link unten).




Achtung: das   gerichtliche Aktenzeichen lautet richtig: 15 K 18/23.
Der Buchstabenzusatz   ""a"" ist nur den technischen   Gegebenheiten der Webseite geschuldet und hat für das Verfahren keine weitere   Bedeutung.",Sachsen-Anhalt
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=29199&land_abk=st,507,30000,Anderes,1982.0,,,False,True,"Einfamilienhaus: Hardenbergstraße  31 A, 06456 Arnstein, OT Wiederstedt",0052 K 0057/ 2021,1738832400,Versteigerung im Wege der Zwangsvollstreckung,"Freistehendes, unterkellertes, eingeschossiges Einfamilienhaus mit Garage und weiteren  Anbauten; kleiner Garten vorhanden; Baujahr: ca. 1982, 1994 tlw. modernisiert; Wohnfläche:  ca. 76 m²; wahrscheinlich vermietet",Sachsen-Anhalt
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=29193&land_abk=st,680,6000,Anderes,,,,False,False,"Gewerbeeinheit: Marktstraße 7, 00000 Güntersberge",0009 K 0022/ 2023,1740643200,Versteigerung im Wege der Zwangsvollstreckung,ehemalige Gastwirtschaft mit Pension,Sachsen-Anhalt
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=29191&land_abk=st,2950,231000,Anderes,,,,True,True,"Gewerbeeinheit: Marktstraße 19,21, 00000 Gernrode",0009 K 0028/ 2023,1741248000,Versteigerung im Wege der Zwangsvollstreckung,"Gastronomie- und Beherbergungsimmobilie samt Bowling, 5 Gebäudeteile unterschiedlicher Art",Sachsen-Anhalt
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=29191&land_abk=st,328,32000,Anderes,,,,True,True,"Gewerbeeinheit: Marktstraße 19,21, 00000 Gernrode",0009 K 0028/ 2023,1741248000,Versteigerung im Wege der Zwangsvollstreckung,"Gastronomie- und Beherbergungsimmobilie samt Bowling, 5 Gebäudeteile unterschiedlicher Art",Sachsen-Anhalt
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=29194&land_abk=st,4179,165000,Anderes,,,,False,False,"Mehrfamilienhaus: Grünstraße  18, 00000 Bad Suderode",0009 K 0026/ 2022,1741852800,Versteigerung im Wege der Zwangsvollstreckung,"teilweise unterkellertes Mehrfamilienhaus, insgesamt 7 Wohneinheiten",Sachsen-Anhalt
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2012&land_abk=th,424,76000,Anderes,,,,False,False,"Einfamilienhaus: Zum Queienberg 7, 98631 Grabfeld OT Queienfeld",0010 K 0013/ 2023,1736414100,Versteigerung im Wege der Zwangsvollstreckung,"Grundstück bebaut mit einem freistehenden, teilsanierten Einfamilienhaus (geringfügig unterkellert, zweigeschossig, nicht ausgebautes Dachgeschoss) mit einem giebelseitigen Anbau (nicht unterkellert, zweigeschossig).
Hinweis: Der zu versteigernde Grundbesitz befindet sich im Gebiet des Flurbereinigungsverfahrens Queienfeld/Rentwertshausen.",Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2008&land_abk=th,279,108000,Anderes,,3.0,,False,True,"Mehrfamilienhaus: Kleine Waidstraße  15, 99974 Mühlhausen",0006 K 0059/ 2023,1736416800,Zwangsversteigerung zum Zwecke der Aufhebung der Gemeinschaft,Mehrfamilienhaus mit 3 Wohnungen. Es besteht Instandhaltungsstau. Die Einsichtnahme in das Gutachten wird empfohlen.,Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2009&land_abk=th,2580,44000,Anderes,,,,False,False,"land- und forstwirtschaftlich genutztes Grundstück, Einfamilienhaus: Sackgasse  27, 99994 Kleinwelsbach",0006 K 0070/ 2023,1736416800,Versteigerung im Wege der Zwangsvollstreckung,"Objekt 1:  Einfamilienhaus mit Nebengebäuden, ehemalige Hofstelle Es erfolgte lediglich eine Außenschätzung. | Objekt 2:  Grünland",Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2009&land_abk=th,230,300,Anderes,,,,False,False,"land- und forstwirtschaftlich genutztes Grundstück, Einfamilienhaus: Sackgasse  27, 99994 Kleinwelsbach",0006 K 0070/ 2023,1736416800,Versteigerung im Wege der Zwangsvollstreckung,"Objekt 1:  Einfamilienhaus mit Nebengebäuden, ehemalige Hofstelle Es erfolgte lediglich eine Außenschätzung. | Objekt 2:  Grünland",Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2001&land_abk=th,586,48000,Anderes,,,,False,False,"Gewerbeeinheit (z.B. Laden, Büro): Hallesche Straße  9, 99734 Nordhausen",0073 K 0009/ 2019,1736841600,Versteigerung im Wege der Zwangsvollstreckung,"Gewerbeobjekt, Gebäude nicht unterkellert, befestigte Flächen als Außenanlage, Bewertung nach äußerem Anschein",Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2000&land_abk=th,1227,23300,Anderes,,,,False,False,"Baugrundstück, Gebäude und Freifläche: An der Helme, 99734 Nordhausen",0072 K 0030/ 2023,1736847000,Versteigerung im Wege der Zwangsvollstreckung,"Baugrundstück an der Helme; rückwärtige Teil als Fläche für Maßnahmen zum Schutz, zur Pflege und zur Entwicklung von Boden, Natur und Landwirtschaft eingestuft (§ 5 BauGB)",Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2027&land_abk=th,480,61021,Anderes,,,,False,False,"Einfamilienhaus: Aschenhäuser Straße 8, 36452 Kaltennordheim OT Oberkatz",0010 K 0043/ 2022,1737014400,Zwangsversteigerung zum Zwecke der Aufhebung der Gemeinschaft,"Objekt 1 und 2:  Flurstücke 133 und 134 als wirtschaftliche Einheit bebaut mit einem freistehenden Wohnhaus (zweigeschossig, nicht ausgebautes Dachgeschoss, Altbau unterkellert) nebst Garagenanbau  sowie grenzständig errichteten Nebengebäude (eingeschossig) mit angrenzender Überdachung. Bei dem Wohnhaus ist ein weiterer erheblicher Instandsetzungsaufwand in der Ausstattung notwendig. Der Garagenanbau und das Nebengebäude befinden sich in einem mäßigen Gesamtzustand.",Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2027&land_abk=th,89,979,Anderes,,,,False,False,"Einfamilienhaus: Aschenhäuser Straße 8, 36452 Kaltennordheim OT Oberkatz",0010 K 0043/ 2022,1737014400,Zwangsversteigerung zum Zwecke der Aufhebung der Gemeinschaft,"Objekt 1 und 2:  Flurstücke 133 und 134 als wirtschaftliche Einheit bebaut mit einem freistehenden Wohnhaus (zweigeschossig, nicht ausgebautes Dachgeschoss, Altbau unterkellert) nebst Garagenanbau  sowie grenzständig errichteten Nebengebäude (eingeschossig) mit angrenzender Überdachung. Bei dem Wohnhaus ist ein weiterer erheblicher Instandsetzungsaufwand in der Ausstattung notwendig. Der Garagenanbau und das Nebengebäude befinden sich in einem mäßigen Gesamtzustand.",Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2021&land_abk=th,8059,1,Anderes,,,,False,False,"land- und forstwirtschaftlich genutztes Grundstück: Vor dem Dorfe, 99631 Weißensee, Ottenhausen",K 0015/ 2023,1737018000,Versteigerung im Wege der Zwangsvollstreckung,"Landwirtschaftsgrundstück am südlichen Ortsrand von Ottenhausen; ohne eigene Zufahrt.
frühere Nutzung für Tierhaltung/Tierproduktion. 
Teilbebaut mit ehemaligen Stallgebäuden, Freilagersilo. 
Auf dem Grundstück befinden sich diverse Aufhaldungen/Aufschüttungen und Ablagerungen (u.a. Holz, Kies, Bauschutt).",Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=1999&land_abk=th,14,5128,Anderes,,,,False,False,"1/55 Bruchteilseigentum für das mit einer Photovoltaikanlage bebaute Erbbaurecht: Am Bahnhof, 06577 An der Schmücke ,  Heldrungen",0071 K 0055/ 2023,1737018000,Versteigerung im Wege der Zwangsvollstreckung,bebaut mit einer Photovotaikanlage,Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=1998&land_abk=th,137,265000,Haus,2003.0,,,False,False,"Einfamilienhaus: Vor dem Berge 60, 99869 Nessetal, Goldbach",0016 K 0037/ 2023,1737532800,Zwangsversteigerung zum Zwecke der Aufhebung der Gemeinschaft,"EFH freistehend,  eingeschossig, ausgebautes DG, unterkellert;  BJ ca. 2003; Wfl. ca. 137 qm; Schuppengebäude mit Carportanbauten",Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2018&land_abk=th,192,21000,Anderes,,,,False,False,"Reihenhaus: Goethestraße  3, 99638 Kindelbrück",K 0042/ 2021,1737622800,Versteigerung im Wege der Zwangsvollstreckung,"lt. Gutachten: leerstehendes Wohnhaus, sanierungsbedürftig. Derzeitiger Zustand: nicht bewohnbar. Anschrift: Goethestr. 3, 99638 Kindelbrück",Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2010&land_abk=th,2350,47000,Anderes,,,,False,False,"Mehrfamilienhaus: Thomas-Müntzer-Straße  38, 99974 Mühlhausen",0006 K 0019/ 2024,1737626400,Versteigerung im Wege der Zwangsvollstreckung,"1/3 Miteigentumsanteil an einem gemischt genutzten Grundstück Mehrfamilienwohnhaus (3 WE), überwiegend leerstehendes Gewerbeobjekt im Hinterhaus Die Einsichtnahme des Gutachtens wird empfohlen.",Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2007&land_abk=th,370,42800,Anderes,,,,False,False,"Wohn-/Geschäftshaus: Leopold-von-Ranke-Straße  38, 06571 Roßleben-Wiehe , Wiehe",0071 K 0039/ 2022,1738051200,Versteigerung im Wege der Zwangsvollstreckung,"Wohn- und Geschäftshaus mit rückseitigem Anbau, Garage, teilweise unterkellert, seit über 10 Jahren leerstehend, Baujahr vor 1700, geringfügige Modernisierung nach 1994, Nutzfläche ca. 370 qm, erheblicher Instandsetzungs- und Modernisierungsbedarf, Schädlingsbefall Dachstuhl",Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2005&land_abk=th,2911,13500,Anderes,,,,False,False,"Einfamilienhaus inkl. Nebengelass: Pützlinger Dorfstraße  25, 99735 Werther , Pützlingen",0071 K 0006/ 2023,1738224000,Zwangsversteigerung zum Zwecke der Aufhebung der Gemeinschaft,"Objekt 1:  übergroßes Grundstück bebaut; die nördl. Teilfäche ist bebaut mit einem Einfamilienhaus inkl. Nebengelass (Stallungen bzw. Lagerräume), die südl. Teilfläche ist unbebaut; das EFH ist nicht unterkellert, mit EG und OG sowie nicht ausgebautem DG (BJ mutmaßl. vor 1900)  Bewertung erfolgte nach äußerem Anschein ! | Objekt 2:  Nutzung als Straßengraben (Grünlandflächen) | Objekt 3:  Nutzung als Straßengraben (Grünlandflächen) | Objekt 4:  Nutzung als Straßengraben (Grünlandflächen)",Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2005&land_abk=th,51,50,Anderes,,,,False,False,"Einfamilienhaus inkl. Nebengelass: Pützlinger Dorfstraße  25, 99735 Werther , Pützlingen",0071 K 0006/ 2023,1738224000,Zwangsversteigerung zum Zwecke der Aufhebung der Gemeinschaft,"Objekt 1:  übergroßes Grundstück bebaut; die nördl. Teilfäche ist bebaut mit einem Einfamilienhaus inkl. Nebengelass (Stallungen bzw. Lagerräume), die südl. Teilfläche ist unbebaut; das EFH ist nicht unterkellert, mit EG und OG sowie nicht ausgebautem DG (BJ mutmaßl. vor 1900)  Bewertung erfolgte nach äußerem Anschein ! | Objekt 2:  Nutzung als Straßengraben (Grünlandflächen) | Objekt 3:  Nutzung als Straßengraben (Grünlandflächen) | Objekt 4:  Nutzung als Straßengraben (Grünlandflächen)",Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2005&land_abk=th,24,20,Anderes,,,,False,False,"Einfamilienhaus inkl. Nebengelass: Pützlinger Dorfstraße  25, 99735 Werther , Pützlingen",0071 K 0006/ 2023,1738224000,Zwangsversteigerung zum Zwecke der Aufhebung der Gemeinschaft,"Objekt 1:  übergroßes Grundstück bebaut; die nördl. Teilfäche ist bebaut mit einem Einfamilienhaus inkl. Nebengelass (Stallungen bzw. Lagerräume), die südl. Teilfläche ist unbebaut; das EFH ist nicht unterkellert, mit EG und OG sowie nicht ausgebautem DG (BJ mutmaßl. vor 1900)  Bewertung erfolgte nach äußerem Anschein ! | Objekt 2:  Nutzung als Straßengraben (Grünlandflächen) | Objekt 3:  Nutzung als Straßengraben (Grünlandflächen) | Objekt 4:  Nutzung als Straßengraben (Grünlandflächen)",Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2005&land_abk=th,28,30,Anderes,,,,False,False,"Einfamilienhaus inkl. Nebengelass: Pützlinger Dorfstraße  25, 99735 Werther , Pützlingen",0071 K 0006/ 2023,1738224000,Zwangsversteigerung zum Zwecke der Aufhebung der Gemeinschaft,"Objekt 1:  übergroßes Grundstück bebaut; die nördl. Teilfäche ist bebaut mit einem Einfamilienhaus inkl. Nebengelass (Stallungen bzw. Lagerräume), die südl. Teilfläche ist unbebaut; das EFH ist nicht unterkellert, mit EG und OG sowie nicht ausgebautem DG (BJ mutmaßl. vor 1900)  Bewertung erfolgte nach äußerem Anschein ! | Objekt 2:  Nutzung als Straßengraben (Grünlandflächen) | Objekt 3:  Nutzung als Straßengraben (Grünlandflächen) | Objekt 4:  Nutzung als Straßengraben (Grünlandflächen)",Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2024&land_abk=th,1,50090,Anderes,,,,False,False,"Wohn-/Geschäftshaus: Salzstraße  1, 99625 Kölleda",K 0026/ 2021,1738227600,Versteigerung im Wege der Zwangsvollstreckung,"Beide Grundstücke bilden eine wirtschaftliche Einheit. Anschrift: Salzstraße 1, 99625 Kölleda.
Wohnhaus mit Anbau, einem Seitengebäude und einem Garagengebäude.
Das auf dem Grundstück befindliche Gartenhaus ist das ehem. Heimatmuseum, Status: Kulturdenkmal.",Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2014&land_abk=th,118,150000,Anderes,,,,False,False,"Einfamilienhaus: Lindenstraße  9, 06567 Bad Frankenhausen",0071 K 0012/ 2023,1738229400,Zwangsversteigerung zum Zwecke der Aufhebung der Gemeinschaft,"Grdst. bebaut mit einem einseitig angebauten, unterkellerten, zweigeschossigen Einfamilien-Wohnhaus (Doppelhaushälfte) mit ausgebautem DG, übrige Grundstücksfläche ist teilw. befestigte Freifläche sowie kleine Grünfläche",Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2003&land_abk=th,1625,72000,Anderes,,,,False,True,"Einfamilienhaus: Hinterdorfstraße 37, 99735 Werther , Großwechsungen",0071 K 0029/ 2022,1738656000,Versteigerung im Wege der Zwangsvollstreckung,"nicht unterkellertes, zweigeschossiges Einfamilienhaus mit nicht ausgebautem Dachgeschoss sowie Nebengelass (Lagergebäude / Scheune); vermutlich vor 1900 errichtet; 1989 modernisiert; 1997 um eine Terrasse erweitert; Gartenanlage mit Bepflanzungen; Bewertung nach äußerem Anschein",Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2017&land_abk=th,527,104450,Anderes,1936.0,,,False,False,"Einfamiliendoppelhaushälfte: Am Holungsbügel  30, 99734 Nordhausen",0071 K 0057/ 2023,1738828800,Zwangsversteigerung zum Zwecke der Aufhebung der Gemeinschaft,"Grdst. bebaut mit einem Einfamilien-Doppelhaushälfte (BJ 1936, um 1961 und 1979 erweitert), eingeschossigs, überwiegend unterkellert, mit ausgebauten DG, Doppelgarage inkl. Lager vorhanden; Wärmeerzeug. erfolgt auf Basis einer Gastherme (BJ um 1993), im EG zusätzl. ein Kaminhofen vorhanden (als Zubehör bewertet)",Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2020&land_abk=th,57,145000,Wohnung,,2.0,"Küche,Schlafzimmer",False,False,"Eigentumswohnung (1 bis 2 Zimmer): Kartäuserstraße  65, 99084 Erfurt",K 0026/ 2023,1738832400,Versteigerung im Wege der Zwangsvollstreckung,"Eigentumswohnung im EG links des Vorderhauses Kartäuserstraße 65.
2 ZKBB, Wohnfläche ca. 57 m², Keller.
Die Bewertung erfolgte ohne Innenbesichtigung",Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2006&land_abk=th,213,92500,Haus,1960.0,,,False,True,"Zweifamilienhaus: Kirchstraße  7, 99718 Clingen",0071 K 0049/ 2022,1739260800,Versteigerung im Wege der Zwangsvollstreckung,"freistehendes Zweifamilienhaus, Baujahr ca. 1960, um 2003 teilweise modernisiert, 2 Wohnungen (78 m² und 99 m²), nicht in sich abgeschlossen, Grundstück ca. 213 m² mit kleinem Innenhof, Nebengebäude bzw. Garage mit eingeschränkter Nutzbarkeit, Ölheizung, geringfügig unterkellert, größerer Instandsetzungsbedarf",Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2004&land_abk=th,339,80000,Anderes,1900.0,,,False,False,"Einfamilienhaus: Sperlingsberg  3, 06571 Roßleben-Wiehe , Bottendorf",0072 K 0029/ 2023,1739266200,Versteigerung im Wege der Zwangsvollstreckung,"teilunterkellertes, zweigeschossiges Einfamilien-Wohnhaus mit nicht ausgebautem Dachgeschoss; nicht unterkellerte, eingeschossige Garage; nicht unterkellertes, eingeschossiges Nebengebäude; ca. 1900 errichtet; keine Garten-/Grünfläche; einfache Hofüberdachung aus einer Holzkonstruktion; nach 1990 teilweise modernisiert; teilweiser Instandhaltungsrückstau und schadhafter Bauzustand",Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2019&land_abk=th,219,134000,Anderes,,,,False,False,"Einfamilienhaus: Furthgasse  199, 99189 Haßleben",K 0013/ 2022,1739437200,Versteigerung im Wege der Zwangsvollstreckung,Einfamilienhaus mit Anbau und Nebengebäuden,Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2028&land_abk=th,1290,44000,Wohnung,,,,False,False,"Eigentumswohnung (1 bis 2 Zimmer): August-Bebel-Straße  52, 99974 Mühlhausen",0006 K 0003/ 2024,1740042000,Versteigerung im Wege der Zwangsvollstreckung,Wohnung im Dachgeschoss Die Einsichtnahme des Gutachtens wird empfohlen.,Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2016&land_abk=th,30,1,Anderes,,,,False,False,"Gebäude- und Freifläche: Windeberger Straße 111, 99974 Mühlhausen",0006 K 0056/ 2022,1740045600,Versteigerung im Wege der Zwangsvollstreckung,Objekt 1:   | Objekt 2:  ehemaliges einfaches Siedlungshaus mit rückwärtig angebauten Nebengebäuden/Schuppen. nach Brandschaden nur noch abrissreif,Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2015&land_abk=th,1080,55000,Anderes,,,,False,False,"Einfamilienhaus mit Einliegerwohnung: Nesselberg 3, 99976 Horsmar",0006 K 0030/ 2023,1741867200,Zwangsversteigerung zum Zwecke der Aufhebung der Gemeinschaft,Einfamilienhaus mit Einliegerwohnung und Nebengelassen. erheblicher Sanierungsstau Die Einsichtnahme in das Gutachten wird empfohlen.,Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2023&land_abk=th,1049,119000,Anderes,,,,False,False,"Einfamilienhaus, Garage, Sonstiges: Mühlhäuser Straße 9, 99996 Eigenrode",0006 K 0048/ 2023,1742464800,Versteigerung im Wege der Zwangsvollstreckung,"Objekt 1:  Wohnhaus mit Anbau und Nebengebäuden (Garage, ehem. Stallungen und Scheune). Fertigstellungsstau. Die tatsächliche Objektanschrift lautet Hüpstedter Straße 9. Die Einsichtnahme in das Gutachten wird empfohlen. | Objekt 2:",Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2023&land_abk=th,31,1,Anderes,,,,False,False,"Einfamilienhaus, Garage, Sonstiges: Mühlhäuser Straße 9, 99996 Eigenrode",0006 K 0048/ 2023,1742464800,Versteigerung im Wege der Zwangsvollstreckung,"Objekt 1:  Wohnhaus mit Anbau und Nebengebäuden (Garage, ehem. Stallungen und Scheune). Fertigstellungsstau. Die tatsächliche Objektanschrift lautet Hüpstedter Straße 9. Die Einsichtnahme in das Gutachten wird empfohlen. | Objekt 2:",Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2025&land_abk=th,10,12000,Anderes,,,,False,False,"Einfamilienhaus, Garage: Schulstraße  10, 37339 Gernrode",0006 K 0074/ 2023,1742472000,Versteigerung im Wege der Zwangsvollstreckung,"Objekt 1:  wirtschaftliche Einheit mit den anderen beiden Versteigerungsgrundstücken | Objekt 2:  wirtschaftliche Einheit mit den anderen beiden Versteigerungsgrundstücken
Objekt 3: Einfamilienwohnhaus mit Schuppen, Garage und Überdachung",Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2025&land_abk=th,71,53000,Anderes,,,,False,False,"Einfamilienhaus, Garage: Schulstraße  10, 37339 Gernrode",0006 K 0074/ 2023,1742472000,Versteigerung im Wege der Zwangsvollstreckung,"Objekt 1:  wirtschaftliche Einheit mit den anderen beiden Versteigerungsgrundstücken | Objekt 2:  wirtschaftliche Einheit mit den anderen beiden Versteigerungsgrundstücken
Objekt 3: Einfamilienwohnhaus mit Schuppen, Garage und Überdachung",Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=2025&land_abk=th,132,70000,Haus,,,,False,False,"Einfamilienhaus, Garage: Schulstraße  10, 37339 Gernrode",0006 K 0074/ 2023,1742472000,Versteigerung im Wege der Zwangsvollstreckung,"Objekt 1:  wirtschaftliche Einheit mit den anderen beiden Versteigerungsgrundstücken | Objekt 2:  wirtschaftliche Einheit mit den anderen beiden Versteigerungsgrundstücken
Objekt 3: Einfamilienwohnhaus mit Schuppen, Garage und Überdachung",Thüringen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=162817&land_abk=nw,467,109300,Wohnung,1955.0,2.0,"Wohnzimmer,Küche,Badezimmer,Abstellraum",True,False,"3 Eigentumswohnungen: Henriettenstr. 17, 47169 Duisburg, Marxloh",0046 K 0045/ 2022,1754902800,Versteigerung im Wege der Zwangsvollstreckung,"Laut Wertgutachten: Das Wohnungseigentum befindet sich in 47169 Duisburg-Marxloh, Henriettenstr. 17. Laut Wertgutachten handelt es sich um drei ca. 53, 52 und 56 qm große, 2 Zimmerwohnungen mit Küche, Bad, Abstellraum und Balkon im Erdgeschoss links und rechts sowie im 1.Obergeschoss links eines dreigeschossigen Mehrfamilienhauses mit insgesamt 5 Wohneinheiten. Die Häuser Henriettenstr. 17+19 bilden wirtschaftlich eine Eigentümergemeinschaft; es besteht eine gemeinsame Heizungsanlage (Gaszentralheizung).Das Baujahr wird auf den Planunterlagen mit ca. 1955 angegeben. Die Objekte befinden sich in einem Mehrfamilienhaus, unterkellert, massiv gebaut, nicht ausgebautes Dachgeschoss. Die Wohnungen Nr. 1 und 2 konnten von innen besichtigt werden. Der bauliche Zustand ist normal. Die Wohnungseigentume sind vermietet. Es besteht ein leichter Unterhaltungsstau und ein allgemeiner Renovierungsbedarf. Einsicht in das Original-Gutachten nur nach vorheriger Terminsabsprache.  Angaben zum Verkehrswert: a) WE 1 = 35.200,-EUR; b) WE 2 = 35.500,-EUR; c) WE 3 = 38.600,-EURinsgesamt: 109.300,-EURKontaktdaten des Gläubigers: Tel-Nr. 05151-18-3097, zu 3813362500 (4975609100)Kontoverbindung für Sicherheitsleistung:ZZJ HammIBAN: DE08 3005 0000 0001 4748 16 LB Hessen-Thüringen, Verwendungszweck: AG Duisburg, Geschäftszeichen, Sicherheit, Datum der Versteigerung",Nordrhein-Westfalen
